TimeStamp , Light , Light(RGB) , Temp(C) , Pressure(kPa) , Heading , MQ2 , A-TEMP , Sound , Humidity
2018-07-02 17:36:02 , 65535 , (255, 255, 255) , 57.55819258831836 , 98619.05263877088 , 111.39 , 0.396 , 1.504 , 0.237 , 4.913
2018-07-02 17:37:01 , 65535 , (255, 255, 255) , 56.257348201250714 , 98614.03955911011 , 114.69 , 0.393 , 1.507 , 0.237 , 4.913
2018-07-02 17:38:02 , 65535 , (255, 255, 255) , 56.693495252786036 , 98604.1737257838 , 120.89 , 0.387 , 1.525 , 0.237 , 4.913
2018-07-02 17:39:01 , 65535 , (255, 255, 255) , 54.24270764296089 , 98600.73404530206 , 120.07 , 0.39 , 1.633 , 0.234 , 4.913
2018-07-02 17:40:02 , 65535 , (255, 255, 255) , 51.15362817827811 , 98610.12171752867 , 115.28 , 0.378 , 1.705 , 0.234 , 4.913
2018-07-02 17:41:01 , 65535 , (255, 255, 255) , 53.02950689088759 , 98606.61818787595 , 115.15 , 0.378 , 1.651 , 0.234 , 4.913
2018-07-02 17:42:02 , 65535 , (255, 255, 255) , 54.608891619558925 , 98603.45692095603 , 113.94 , 0.372 , 1.48 , 0.234 , 4.913
2018-07-02 17:43:01 , 65535 , (255, 255, 255) , 54.5456304825846 , 98603.93340158765 , 115.58 , 0.387 , 1.54 , 0.234 , 4.91
2018-07-02 17:44:02 , 65535 , (255, 255, 255) , 53.95195143998753 , 98599.40686381751 , 118.78 , 0.378 , 1.615 , 0.234 , 4.913
2018-07-02 17:45:01 , 65535 , (255, 255, 255) , 52.884130827237485 , 98602.7019156457 , 112.23 , 0.348 , 1.651 , 0.234 , 4.91
2018-07-02 17:46:02 , 65535 , (255, 255, 255) , 54.085163881000426 , 98593.15711421346 , 106.91 , 0.384 , 1.555 , 0.234 , 4.91
2018-07-02 17:47:01 , 65535 , (255, 255, 255) , 55.839756318251986 , 98601.32427843119 , 111.19 , 0.39 , 1.549 , 0.234 , 4.91
2018-07-02 17:48:02 , 65535 , (255, 255, 255) , 53.337291380683226 , 98599.08813318473 , 112.48 , 0.369 , 1.657 , 0.237 , 4.91
2018-07-02 17:49:02 , 65535 , (255, 255, 255) , 52.92701369766373 , 98597.25263181179 , 108.88 , 0.384 , 1.618 , 0.234 , 4.91
2018-07-02 17:50:02 , 65535 , (255, 255, 255) , 53.99726797649403 , 98597.04281274628 , 122.83 , 0.381 , 1.606 , 0.234 , 4.91
2018-07-02 17:51:02 , 65535 , (255, 255, 255) , 54.16089433854033 , 98584.6266869013 , 116.34 , 0.381 , 1.555 , 0.234 , 4.91
2018-07-02 17:52:02 , 65535 , (255, 255, 255) , 54.15359501426212 , 98592.22763687324 , 117.5 , 0.384 , 1.549 , 0.234 , 4.91
2018-07-02 17:53:02 , 65535 , (255, 255, 255) , 55.77558179060143 , 98590.5504652563 , 123.19 , 0.387 , 1.534 , 0.234 , 4.907
2018-07-02 17:54:02 , 65535 , (255, 255, 255) , 55.98057548285296 , 98593.58144410225 , 105.37 , 0.384 , 1.582 , 0.234 , 4.907
2018-07-02 17:55:02 , 65535 , (255, 255, 255) , 56.138122914824635 , 98592.4640542715 , 114.89 , 0.387 , 1.507 , 0.234 , 4.91
2018-07-02 17:56:02 , 65535 , (255, 255, 255) , 55.321191085429106 , 98593.91566613993 , 115.1 , 0.381 , 1.45 , 0.234 , 4.925
2018-07-02 17:57:02 , 65535 , (255, 255, 255) , 56.563624163870756 , 98584.96679713398 , 119.99 , 0.393 , 1.552 , 0.234 , 4.907
2018-07-02 17:58:01 , 65535 , (255, 255, 255) , 57.743725046505844 , 98577.68394915889 , 115.07 , 0.399 , 1.405 , 0.237 , 4.904
2018-07-02 17:59:02 , 65535 , (255, 255, 255) , 59.131277924505255 , 98561.5387403651 , 121.55 , 0.405 , 1.384 , 0.237 , 4.904
2018-07-02 18:00:01 , 65535 , (255, 255, 255) , 54.876535435615004 , 98556.03219077607 , 104.87 , 0.381 , 1.612 , 0.237 , 4.901
2018-07-02 18:01:02 , 65535 , (255, 255, 255) , 55.89997701108498 , 98545.89567812906 , 122.14 , 0.387 , 1.546 , 0.234 , 4.901
2018-07-02 18:02:01 , 65535 , (255, 255, 255) , 56.05235381171233 , 98535.01023997678 , 117.09 , 0.387 , 1.555 , 0.234 , 4.904
2018-07-02 18:03:02 , 65535 , (255, 255, 255) , 55.43737374180928 , 98529.0461327314 , 114.3 , 0.384 , 1.603 , 0.237 , 4.919
2018-07-02 18:04:01 , 65535 , (255, 255, 255) , 55.6040444390881 , 98523.71721509694 , 115.8 , 0.381 , 1.492 , 0.234 , 4.904
2018-07-02 18:05:02 , 65535 , (255, 255, 255) , 55.98544180823237 , 98517.24012019316 , 114.81 , 0.387 , 1.48 , 0.234 , 4.901
2018-07-02 18:06:01 , 65535 , (255, 255, 255) , 55.66487324576046 , 98511.50095269534 , 111.75 , 0.387 , 1.534 , 0.234 , 4.904
2018-07-02 18:07:02 , 65535 , (255, 255, 255) , 55.447714614553206 , 98511.31328130115 , 116.8 , 0.375 , 1.435 , 0.234 , 4.901
2018-07-02 18:08:02 , 65535 , (255, 255, 255) , 54.38778199470801 , 98502.82600169984 , 105.0 , 0.381 , 1.609 , 0.234 , 4.901
2018-07-02 18:09:02 , 65535 , (255, 255, 255) , 55.29290580414347 , 98497.31778499435 , 108.48 , 0.381 , 1.501 , 0.234 , 4.901
2018-07-02 18:10:02 , 65535 , (255, 255, 255) , 55.66943540809409 , 98498.33561989162 , 109.73 , 0.384 , 1.579 , 0.234 , 4.901
2018-07-02 18:11:02 , 65535 , (255, 255, 255) , 56.662472163522395 , 98489.58506445412 , 123.1 , 0.399 , 1.477 , 0.237 , 4.946
2018-07-02 18:12:02 , 65535 , (255, 255, 255) , 55.615906052820016 , 98492.52181912182 , 112.84 , 0.396 , 1.555 , 0.237 , 4.943
2018-07-02 18:13:02 , 65535 , (255, 255, 255) , 54.762786706218414 , 98489.1633588021 , 108.25 , 0.378 , 1.609 , 0.927 , 4.946
2018-07-02 18:14:02 , 65535 , (255, 255, 255) , 53.58333732900792 , 98488.26002096187 , 108.85 , 0.39 , 1.582 , 0.237 , 4.943
2018-07-02 18:15:01 , 65535 , (255, 255, 255) , 54.32512930792238 , 98488.27570970032 , 113.91 , 0.39 , 1.561 , 0.237 , 4.943
2018-07-02 18:16:02 , 65535 , (255, 255, 255) , 51.122911328404825 , 98495.93839580296 , 106.71 , 0.381 , 1.657 , 0.234 , 4.943
2018-07-02 18:17:02 , 65535 , (255, 255, 255) , 51.45380236121864 , 98487.5408384464 , 121.79 , 0.384 , 1.687 , 0.234 , 4.943
2018-07-02 18:18:02 , 65535 , (255, 255, 255) , 53.78954204667398 , 98478.33729682627 , 110.65 , 0.39 , 1.576 , 0.237 , 4.943
2018-07-02 18:19:02 , 65535 , (255, 255, 255) , 54.03315625821362 , 98479.16788499203 , 111.03 , 0.393 , 1.591 , 0.237 , 4.943
2018-07-02 18:20:02 , 65535 , (255, 255, 255) , 50.93952285215166 , 98483.60814400027 , 116.05 , 0.39 , 1.711 , 0.234 , 4.946
2018-07-02 18:21:01 , 65535 , (255, 255, 255) , 50.663376473764785 , 98478.97566574892 , 109.69 , 0.387 , 1.678 , 0.234 , 4.943
2018-07-02 18:22:02 , 65535 , (255, 255, 255) , 49.56366627458758 , 98480.28668470062 , 119.11 , 0.387 , 1.774 , 0.237 , 4.955
2018-07-02 18:23:02 , 65535 , (255, 255, 255) , 48.55672674833331 , 98479.81400968017 , 108.77 , 0.384 , 1.705 , 0.234 , 4.943
2018-07-02 18:24:02 , 65535 , (255, 255, 255) , 51.234221948424604 , 98474.4422467478 , 104.93 , 0.39 , 1.618 , 0.234 , 4.943
2018-07-02 18:25:02 , 65535 , (255, 255, 255) , 51.98602881249426 , 98476.5726124463 , 108.84 , 0.39 , 1.648 , 0.234 , 4.943
2018-07-02 18:26:02 , 65535 , (255, 255, 255) , 52.92731783157726 , 98469.27968893888 , 115.76 , 0.387 , 1.648 , 0.237 , 4.943
2018-07-02 18:27:02 , 65535 , (255, 255, 255) , 53.255478986681645 , 98472.17098411491 , 120.23 , 0.39 , 1.549 , 0.234 , 4.94
2018-07-02 18:28:02 , 65535 , (255, 255, 255) , 54.21624756896183 , 98474.86914571376 , 101.4 , 0.396 , 1.534 , 0.234 , 4.94
2018-07-02 18:29:01 , 65535 , (255, 255, 255) , 53.457120834883085 , 98469.56954117984 , 103.62 , 0.387 , 1.51 , 0.234 , 4.94
2018-07-02 18:30:02 , 65535 , (255, 255, 255) , 53.7652110793425 , 98467.97018535966 , 108.01 , 0.39 , 1.531 , 0.234 , 4.937
2018-07-02 18:31:01 , 65535 , (255, 255, 255) , 52.002755985965656 , 98468.30392585447 , 111.88 , 0.351 , 1.543 , 0.234 , 4.94
2018-07-02 18:32:02 , 65535 , (255, 255, 255) , 53.15541858689378 , 98469.03616750006 , 111.26 , 0.387 , 1.582 , 0.234 , 4.94
2018-07-02 18:33:01 , 65535 , (255, 255, 255) , 53.27707258454232 , 98466.27725258838 , 112.41 , 0.387 , 1.561 , 0.234 , 4.937
2018-07-02 18:34:02 , 65535 , (255, 255, 255) , 52.17945597395446 , 98470.98051108576 , 102.66 , 0.381 , 1.555 , 0.234 , 4.937
2018-07-02 18:35:01 , 65535 , (255, 255, 255) , 51.947100131184925 , 98465.37650224533 , 101.37 , 0.384 , 1.567 , 0.234 , 4.94
2018-07-02 18:36:02 , 65535 , (255, 255, 255) , 51.58822722770856 , 98464.92911034104 , 117.19 , 0.381 , 1.654 , 0.234 , 4.937
2018-07-02 18:37:02 , 65535 , (255, 255, 255) , 51.25186135027552 , 98462.52296105526 , 117.12 , 0.375 , 1.657 , 0.234 , 4.937
2018-07-02 18:38:02 , 65535 , (255, 255, 255) , 51.74911157935769 , 98460.06814931643 , 107.35 , 0.384 , 1.603 , 0.234 , 4.937
2018-07-02 18:39:02 , 65535 , (255, 255, 255) , 51.890227794318186 , 98456.62917119387 , 112.86 , 0.384 , 1.636 , 0.234 , 4.937
2018-07-02 18:40:02 , 65535 , (255, 255, 255) , 52.32422251517164 , 98457.91495980478 , 121.21 , 0.384 , 1.612 , 0.234 , 4.937
2018-07-02 18:41:02 , 65535 , (255, 255, 255) , 52.19222948193574 , 98458.99949466083 , 109.79 , 0.381 , 1.654 , 0.234 , 4.934
2018-07-02 18:42:02 , 65535 , (255, 255, 255) , 52.58425549974311 , 98453.64827830975 , 114.21 , 0.387 , 1.561 , 0.234 , 4.937
2018-07-02 18:43:02 , 65535 , (255, 255, 255) , 51.53287578519676 , 98458.41285666237 , 113.82 , 0.381 , 1.684 , 0.234 , 4.931
2018-07-02 18:44:01 , 65535 , (255, 255, 255) , 51.5286179834864 , 98440.86929366145 , 119.07 , 0.372 , 1.666 , 0.234 , 4.934
2018-07-02 18:45:02 , 65535 , (255, 255, 255) , 50.22969473618216 , 98457.5037226382 , 107.31 , 0.378 , 1.681 , 0.234 , 4.931
2018-07-02 18:46:01 , 65535 , (255, 255, 255) , 51.01251324093939 , 98451.38851907472 , 102.69 , 0.381 , 1.663 , 0.234 , 4.934
2018-07-02 18:47:02 , 65535 , (255, 255, 255) , 51.022245297725405 , 98456.000122272 , 110.46 , 0.375 , 1.612 , 0.234 , 4.934
2018-07-02 18:48:01 , 65535 , (255, 255, 255) , 51.375945526543454 , 98457.34837719114 , 109.19 , 0.381 , 1.558 , 0.234 , 4.931
2018-07-02 18:49:02 , 65535 , (255, 255, 255) , 51.89783104560784 , 98454.37334073492 , 106.3 , 0.384 , 1.543 , 0.234 , 4.931
2018-07-02 18:50:01 , 65535 , (255, 255, 255) , 51.845824820978144 , 98453.28888231817 , 114.41 , 0.375 , 1.648 , 0.234 , 4.931
2018-07-02 18:51:02 , 65535 , (255, 255, 255) , 51.547473964181066 , 98449.09258581352 , 106.32 , 0.375 , 1.636 , 0.234 , 4.931
2018-07-02 18:52:02 , 65535 , (255, 255, 255) , 51.27193377772346 , 98450.25965901278 , 111.23 , 0.375 , 1.558 , 0.234 , 4.931
2018-07-02 18:53:02 , 65535 , (255, 255, 255) , 51.249428329103196 , 98450.35152198984 , 106.11 , 0.378 , 1.66 , 0.234 , 4.928
2018-07-02 18:54:02 , 65535 , (255, 255, 255) , 51.53591707226915 , 98447.09616294586 , 102.02 , 0.381 , 1.654 , 0.234 , 4.928
2018-07-02 18:55:02 , 65535 , (255, 255, 255) , 50.56757701302449 , 98452.85909180857 , 99.25 , 0.369 , 1.588 , 0.231 , 4.928
2018-07-02 18:56:02 , 65535 , (255, 255, 255) , 50.09831334767371 , 98446.25279223776 , 121.83 , 0.363 , 1.63 , 0.231 , 4.928
2018-07-02 18:57:02 , 65535 , (255, 255, 255) , 50.62748967843238 , 98450.6826717279 , 113.22 , 0.375 , 1.639 , 0.231 , 4.925
2018-07-02 18:58:02 , 65535 , (255, 255, 255) , 50.22391638361596 , 98447.90279074122 , 106.56 , 0.375 , 1.69 , 0.231 , 4.925
2018-07-02 18:59:01 , 65535 , (255, 255, 255) , 50.26284424041378 , 98449.31710778814 , 116.34 , 0.372 , 1.663 , 0.231 , 4.928
2018-07-02 19:00:02 , 65535 , (255, 255, 255) , 50.624144300013086 , 98451.42509679098 , 108.4 , 0.378 , 1.636 , 0.234 , 4.925
2018-07-02 19:01:01 , 65535 , (255, 255, 255) , 50.00981350417578 , 98450.07196808161 , 106.94 , 0.378 , 1.564 , 0.231 , 4.925
2018-07-02 19:02:02 , 65535 , (255, 255, 255) , 51.15362817827811 , 98441.82972912537 , 125.94 , 0.381 , 1.573 , 0.234 , 4.922
2018-07-02 19:03:01 , 65535 , (255, 255, 255) , 51.02133291735227 , 98439.35779398812 , 110.52 , 0.378 , 1.594 , 0.231 , 4.922
2018-07-02 19:04:02 , 65535 , (255, 255, 255) , 51.05448274414414 , 98442.2094417159 , 118.3 , 0.378 , 1.543 , 0.231 , 4.919
2018-07-02 19:05:01 , 65535 , (255, 255, 255) , 50.32397317813159 , 98447.88372722986 , 115.02 , 0.372 , 1.627 , 0.231 , 4.922
2018-07-02 19:06:02 , 65535 , (255, 255, 255) , 50.221483393184556 , 98439.0092537268 , 115.2 , 0.354 , 1.639 , 0.231 , 4.904
2018-07-02 19:07:01 , 65535 , (255, 255, 255) , 49.32766845678727 , 98439.5133692909 , 111.11 , 0.363 , 1.648 , 0.231 , 4.919
2018-07-02 19:08:02 , 65535 , (255, 255, 255) , 49.23278292918678 , 98438.13613743184 , 113.4 , 0.369 , 1.636 , 0.231 , 4.919
2018-07-02 19:09:01 , 65535 , (255, 255, 255) , 49.301818221953816 , 98436.16707489597 , 106.77 , 0.369 , 1.621 , 0.231 , 4.919
2018-07-02 19:10:02 , 65535 , (255, 255, 255) , 49.26562790698629 , 98438.9679271214 , 117.08 , 0.372 , 1.693 , 0.231 , 4.916
2018-07-02 19:11:01 , 65535 , (255, 255, 255) , 48.48404268010038 , 98439.46160548583 , 114.17 , 0.363 , 1.642 , 0.231 , 4.916
2018-07-02 19:12:02 , 65535 , (255, 255, 255) , 48.99617783279066 , 98442.99764715169 , 115.47 , 0.375 , 1.657 , 0.231 , 4.934
2018-07-02 19:13:01 , 65535 , (255, 255, 255) , 49.52260990400246 , 98442.52880360972 , 108.82 , 0.372 , 1.594 , 0.231 , 4.913
2018-07-02 19:14:02 , 65535 , (255, 255, 255) , 49.77868034633366 , 98441.21624928467 , 110.91 , 0.375 , 1.648 , 0.231 , 4.916
2018-07-02 19:15:02 , 65535 , (255, 255, 255) , 49.87995308335142 , 98440.86335407224 , 117.53 , 0.375 , 1.63 , 0.231 , 4.913
2018-07-02 19:16:02 , 65535 , (255, 255, 255) , 49.692309703257436 , 98439.74839400174 , 113.73 , 0.372 , 1.594 , 0.231 , 4.913
2018-07-02 19:17:02 , 65535 , (255, 255, 255) , 49.49158954885725 , 98433.66692621866 , 112.57 , 0.369 , 1.72 , 0.231 , 4.91
2018-07-02 19:18:02 , 65535 , (255, 255, 255) , 48.78542348705814 , 98436.9082550324 , 111.59 , 0.36 , 1.651 , 0.231 , 4.91
2018-07-02 19:19:01 , 65535 , (255, 255, 255) , 47.973127212974056 , 98425.18587107949 , 103.44 , 0.357 , 1.765 , 0.231 , 4.91
2018-07-02 19:20:02 , 65535 , (255, 255, 255) , 48.53847969581002 , 98429.43712278758 , 114.89 , 0.372 , 1.687 , 0.231 , 4.91
2018-07-02 19:21:01 , 65535 , (255, 255, 255) , 48.503810307291225 , 98430.83762118132 , 112.92 , 0.372 , 1.711 , 0.231 , 4.91
2018-07-02 19:22:02 , 65535 , (255, 255, 255) , 48.17232304025092 , 98431.49964170938 , 98.44 , 0.381 , 1.738 , 0.234 , 4.97
2018-07-02 19:23:02 , 65535 , (255, 255, 255) , 48.430822169230034 , 98425.47726956698 , 112.16 , 0.384 , 1.708 , 0.234 , 4.97
2018-07-02 19:24:02 , 65535 , (255, 255, 255) , 48.31282481787139 , 98432.52270205288 , 111.24 , 0.384 , 1.732 , 0.234 , 4.946
2018-07-02 19:25:02 , 65535 , (255, 255, 255) , 47.03493663082518 , 98431.91325181047 , 109.62 , 0.375 , 1.807 , 0.234 , 4.949
2018-07-02 19:26:02 , 65535 , (255, 255, 255) , 47.14776221924278 , 98433.68073039466 , 104.17 , 0.381 , 1.765 , 0.231 , 4.949
2018-07-02 19:27:01 , 65535 , (255, 255, 255) , 47.05196689829499 , 98427.0329717778 , 119.21 , 0.381 , 1.78 , 0.234 , 4.964
2018-07-02 19:28:02 , 65535 , (255, 255, 255) , 47.000571994821826 , 98427.57081804264 , 105.75 , 0.378 , 1.723 , 0.231 , 4.949
2018-07-02 19:29:01 , 65535 , (255, 255, 255) , 47.33692029538982 , 98424.05276520079 , 110.86 , 0.381 , 1.699 , 0.231 , 4.949
2018-07-02 19:30:02 , 65535 , (255, 251, 255) , 47.15080334239012 , 98424.96943414614 , 112.05 , 0.369 , 1.801 , 0.231 , 4.946
2018-07-02 19:31:01 , 65535 , (252, 245, 251) , 46.579682409445766 , 98425.79257187845 , 104.06 , 0.381 , 1.726 , 0.231 , 4.946
2018-07-02 19:32:02 , 65535 , (245, 238, 244) , 46.444657599196056 , 98421.93579601627 , 100.91 , 0.381 , 1.75 , 0.231 , 4.958
2018-07-02 19:33:01 , 65535 , (240, 233, 238) , 46.343389138586005 , 98413.6845006876 , 105.83 , 0.372 , 1.783 , 0.231 , 4.94
2018-07-02 19:34:02 , 65535 , (235, 228, 233) , 45.646373604461495 , 98418.16337659219 , 109.14 , 0.372 , 1.828 , 0.231 , 4.931
2018-07-02 19:35:01 , 65535 , (229, 222, 227) , 45.23461417974941 , 98416.88066921761 , 114.37 , 0.369 , 1.801 , 0.231 , 4.934
2018-07-02 19:36:02 , 65535 , (224, 217, 221) , 46.288649482637354 , 98410.97963655258 , 107.79 , 0.384 , 1.816 , 0.231 , 4.934
2018-07-02 19:37:01 , 65535 , (218, 211, 215) , 45.945311036226144 , 98417.2036543074 , 118.21 , 0.381 , 1.777 , 0.231 , 4.934
2018-07-02 19:38:02 , 65535 , (212, 205, 208) , 45.409170727159015 , 98426.68809976478 , 109.67 , 0.369 , 1.762 , 0.231 , 4.937
2018-07-02 19:39:02 , 65535 , (206, 199, 202) , 44.9834237078875 , 98425.84120281403 , 106.83 , 0.378 , 1.759 , 1.639 , 4.937
2018-07-02 19:40:02 , 65535 , (200, 193, 196) , 44.997716607387176 , 98423.7911534271 , 106.92 , 0.375 , 1.741 , 0.231 , 4.931
2018-07-02 19:41:02 , 65535 , (195, 189, 192) , 45.05306360360903 , 98425.71923630254 , 109.45 , 0.372 , 1.798 , 0.231 , 4.931
2018-07-02 19:42:02 , 65535 , (193, 186, 190) , 45.25042764945101 , 98421.53722247142 , 108.22 , 0.375 , 1.813 , 0.231 , 4.928
2018-07-02 19:43:02 , 65535 , (187, 180, 183) , 44.42265746284111 , 98426.7039286611 , 111.63 , 0.375 , 1.849 , 0.231 , 4.925
2018-07-02 19:44:02 , 65535 , (182, 175, 177) , 44.74561455705589 , 98423.778787305 , 113.95 , 0.372 , 1.819 , 0.231 , 4.928
2018-07-02 19:45:02 , 65535 , (176, 170, 172) , 44.39072674634301 , 98422.90645832366 , 108.18 , 0.366 , 1.792 , 0.231 , 4.925
2018-07-02 19:46:02 , 65535 , (171, 165, 167) , 44.59538765128464 , 98425.86087346652 , 110.09 , 0.378 , 1.765 , 0.231 , 4.922
2018-07-02 19:47:02 , 65535 , (166, 159, 163) , 44.904052545722905 , 98425.14015016139 , 111.41 , 0.378 , 1.81 , 0.231 , 4.922
2018-07-02 19:48:01 , 65535 , (164, 154, 158) , 44.7370996642916 , 98420.81578414298 , 107.66 , 0.387 , 1.837 , 0.234 , 4.967
2018-07-02 19:49:02 , 65535 , (162, 150, 153) , 43.96833016197779 , 98422.41226738982 , 103.98 , 0.387 , 1.858 , 0.231 , 4.967
2018-07-02 19:50:01 , 65535 , (157, 146, 150) , 43.8533802832696 , 98420.52744752014 , 117.56 , 0.381 , 1.861 , 0.231 , 4.967
2018-07-02 19:51:02 , 65535 , (150, 143, 145) , 43.45501026746497 , 98424.10509359148 , 111.45 , 0.381 , 1.891 , 0.231 , 4.967
2018-07-02 19:52:01 , 65535 , (143, 139, 138) , 43.365909454575764 , 98425.03840703078 , 110.03 , 0.384 , 1.888 , 0.231 , 4.967
2018-07-02 19:53:02 , 65535 , (137, 134, 131) , 43.022583344117535 , 98424.8997199103 , 107.17 , 0.384 , 1.879 , 0.231 , 4.964
2018-07-02 19:54:01 , 64069 , (134, 132, 127) , 43.17797700202448 , 98418.54615347514 , 113.01 , 0.387 , 1.873 , 0.231 , 4.961
2018-07-02 19:55:02 , 61403 , (132, 132, 126) , 42.76349320865565 , 98426.43461558635 , 99.34 , 0.384 , 1.882 , 0.231 , 4.964
2018-07-02 19:56:02 , 58630 , (130, 132, 125) , 42.75528261926195 , 98426.56471019254 , 111.34 , 0.381 , 1.897 , 0.231 , 4.958
2018-07-02 19:57:02 , 55307 , (127, 131, 125) , 43.1119878781552 , 98419.19248590298 , 107.81 , 0.387 , 1.852 , 0.231 , 4.961
2018-07-02 19:58:02 , 52481 , (126, 129, 124) , 42.3109997400491 , 98423.38219633482 , 112.57 , 0.372 , 1.903 , 0.231 , 4.958
2018-07-02 19:59:02 , 50140 , (125, 126, 123) , 42.11090598469055 , 98424.00811187882 , 111.22 , 0.384 , 1.897 , 0.231 , 4.958
2018-07-02 20:00:02 , 48065 , (124, 123, 121) , 41.39841808366621 , 98428.15209142036 , 107.22 , 0.357 , 1.888 , 0.231 , 4.958
2018-07-02 20:01:02 , 46222 , (124, 120, 119) , 41.88192391723644 , 98430.04212816109 , 99.45 , 0.381 , 1.9 , 0.231 , 4.952
2018-07-02 20:02:02 , 44659 , (124, 119, 119) , 41.845432810657464 , 98429.25529143213 , 110.99 , 0.378 , 1.879 , 0.231 , 4.952
2018-07-02 20:03:02 , 43117 , (125, 118, 118) , 41.67848620683371 , 98427.95464635218 , 111.39 , 0.375 , 1.891 , 0.231 , 4.97
2018-07-02 20:04:02 , 41499 , (125, 118, 118) , 41.6346969904248 , 98425.29187110324 , 112.34 , 0.375 , 1.906 , 0.228 , 4.949
2018-07-02 20:05:01 , 39724 , (125, 118, 118) , 41.44311944581568 , 98430.78460997576 , 120.26 , 0.375 , 1.924 , 0.231 , 4.967
2018-07-02 20:06:02 , 37856 , (125, 117, 118) , 40.976037037745115 , 98439.98333972726 , 105.97 , 0.372 , 1.942 , 0.231 , 4.949
2018-07-02 20:07:01 , 36145 , (125, 117, 118) , 40.59349367805562 , 98445.39230778866 , 107.96 , 0.375 , 1.954 , 0.228 , 4.946
2018-07-02 20:08:02 , 34435 , (125, 117, 118) , 40.43050277728116 , 98443.91840033732 , 121.95 , 0.372 , 1.963 , 0.867 , 4.94
2018-07-02 20:09:01 , 32695 , (125, 117, 119) , 40.10452195558546 , 98447.00014989257 , 105.19 , 0.366 , 1.948 , 0.228 , 4.94
2018-07-02 20:10:02 , 31116 , (125, 117, 119) , 39.64170441377537 , 98451.24266939724 , 109.86 , 0.369 , 1.975 , 0.228 , 4.94
2018-07-02 20:11:01 , 29622 , (126, 118, 119) , 39.640792161037304 , 98450.56316766398 , 103.7 , 0.372 , 1.963 , 0.228 , 4.94
2018-07-02 20:12:02 , 27766 , (125, 118, 119) , 39.33305948794698 , 98448.24588896193 , 105.7 , 0.369 , 1.963 , 0.228 , 4.937
2018-07-02 20:13:01 , 25766 , (123, 117, 119) , 39.342486064401236 , 98448.67805984883 , 121.61 , 0.366 , 1.966 , 0.228 , 4.931
